gender,ethnicity,score,fcollege,mcollege,home,urban,unemp,wage,distance,tuition,education,income,region
female,afam,36.66999817,no,no,no,no,7.199999809,7.329999924,3,0.655889988,12,low,other
male,other,52.66999817,no,no,yes,no,7.199999809,7.329999924,3,0.655889988,13,low,other
male,afam,58.04999924,no,no,yes,no,6.900000095,7.179999828,0.100000001,1.165130019,13,high,other
male,other,56.90000153,no,no,yes,no,6.900000095,7.179999828,0.100000001,1.165130019,13,low,other
female,afam,44.43000031,no,no,yes,no,6.900000095,7.179999828,0.100000001,1.165130019,14,low,other
male,afam,39.68000031,no,no,yes,no,6.900000095,7.179999828,0.100000001,1.165130019,12,high,other
female,other,58.63000107,yes,no,yes,no,6.900000095,7.179999828,0.100000001,1.165130019,16,high,other
female,other,40.45999908,no,no,yes,no,6.900000095,7.179999828,0.100000001,1.165130019,12,low,other
female,other,53.02999878,no,no,yes,no,8,7.539999962,0.699999988,0.818710029,14,high,other
female,other,55.65999985,no,no,yes,no,8,7.539999962,0.699999988,0.818710029,12,low,other
female,other,51.50999832,no,no,yes,no,8,7.539999962,0.699999988,0.818710029,12,low,other
male,other,56.45999908,no,no,yes,no,8,7.539999962,0.699999988,0.818710029,14,low,other
male,other,37.95999908,no,no,yes,no,8,7.539999962,0.699999988,0.818710029,12,high,other
male,afam,57.29000092,no,yes,yes,no,8,7.539999962,0.699999988,0.818710029,16,high,other
female,other,44.95999908,yes,no,yes,no,8,7.539999962,0.699999988,0.818710029,14,low,other
female,hispanic,49.56999969,no,no,yes,no,8,7.539999962,0.699999988,0.818710029,12,low,other
male,other,64.22000122,no,no,yes,no,8,7.539999962,0.699999988,0.818710029,16,low,other
male,other,50.90999985,no,no,yes,no,9.899999619,10.14999962,1.899999976,0.434179991,14,low,other
female,other,47.47000122,no,no,yes,no,9.899999619,10.14999962,1.899999976,0.434179991,16,low,other
male,other,67.05999756,no,no,yes,no,9.899999619,10.14999962,1.899999976,0.434179991,15,low,other
female,other,43.11999893,no,no,yes,no,9.899999619,10.14999962,1.899999976,0.434179991,12,low,other
female,other,55.36000061,yes,no,yes,no,9.899999619,10.14999962,1.899999976,0.434179991,14,high,other
female,afam,48.15000153,no,no,yes,no,5.099999905,7.349999905,0.800000012,0.751729965,17,low,other
female,afam,39.88999939,no,no,no,no,5.099999905,7.349999905,0.800000012,0.751729965,13,low,other
female,afam,39.25,no,no,yes,no,5.099999905,7.349999905,0.800000012,0.751729965,12,low,other
male,afam,47,no,no,no,no,5.099999905,7.349999905,0.800000012,0.751729965,12,low,other
male,afam,40.20999908,no,no,no,no,5.099999905,7.349999905,0.800000012,0.751729965,12,low,other
female,afam,44.18999863,no,no,no,no,5.099999905,7.349999905,0.800000012,0.751729965,16,low,other
female,afam,47.81000137,yes,no,yes,no,5.099999905,7.349999905,0.800000012,0.751729965,14,low,other
female,afam,54.40999985,no,no,yes,no,5.099999905,7.349999905,0.800000012,0.751729965,16,high,other
male,afam,43.38999939,no,no,yes,no,5.099999905,7.349999905,0.800000012,0.751729965,12,high,other
female,afam,38.88999939,no,no,yes,no,5.099999905,7.349999905,0.800000012,0.751729965,13,low,other
female,afam,43.25999832,yes,no,no,no,5.099999905,7.349999905,0.800000012,0.751729965,12,low,other
female,afam,36.15000153,no,no,no,no,5.099999905,7.349999905,0.800000012,0.751729965,12,low,other
male,afam,42.20000076,no,no,yes,no,5.099999905,7.349999905,0.800000012,0.751729965,12,low,other
male,afam,48.11999893,no,no,no,no,5.099999905,7.349999905,0.800000012,0.751729965,12,low,other
male,afam,38.16999817,no,no,yes,no,5.300000191,7.539999962,1.799999952,0.818710029,13,low,other
female,afam,41.43999863,yes,yes,yes,no,5.300000191,7.539999962,1.799999952,0.818710029,14,high,other
female,afam,41.59999847,no,no,yes,no,5.300000191,7.539999962,1.799999952,0.818710029,13,low,other
male,afam,30.78000069,no,no,no,no,5.300000191,7.539999962,1.799999952,0.818710029,12,low,other
male,afam,48.52000046,no,no,no,no,5.300000191,7.539999962,1.799999952,0.818710029,15,low,other
male,afam,31.12000084,no,no,no,no,5.300000191,7.539999962,1.799999952,0.818710029,12,high,other
male,afam,35.15000153,no,no,no,no,5.300000191,7.539999962,1.799999952,0.818710029,12,low,other
female,afam,40.31000137,no,no,yes,no,5.300000191,7.539999962,1.799999952,0.818710029,16,low,other
male,afam,53.86999893,no,no,yes,no,4,9.680000305,5,1.093530059,16,high,other
female,other,51.02999878,no,yes,no,no,4,9.680000305,5,1.093530059,12,high,other
male,afam,46.72000122,no,no,yes,no,4,9.680000305,5,1.093530059,12,high,other
female,other,59.66999817,yes,no,yes,no,4,9.680000305,5,1.093530059,16,high,other
female,other,56.15999985,no,no,yes,no,4,9.680000305,5,1.093530059,15,low,other
female,afam,49.93000031,no,no,yes,no,4,9.680000305,5,1.093530059,12,high,other
male,other,53.5,no,yes,yes,no,4,9.680000305,5,1.093530059,13,low,other
male,other,58.59999847,no,no,yes,no,4,9.680000305,5,1.093530059,15,high,other
female,other,51.70999908,yes,no,yes,no,13.39999962,9.680000305,1.5,1.093530059,14,low,other
female,afam,35.34999847,no,no,yes,no,13.39999962,9.680000305,1.5,1.093530059,12,low,other
female,other,44.63999939,yes,no,yes,no,13.39999962,9.680000305,1.5,1.093530059,14,low,other
male,afam,49.86999893,no,no,yes,no,13.39999962,9.680000305,1.5,1.093530059,12,low,other
male,hispanic,36.34000015,no,no,yes,no,13.39999962,9.680000305,1.5,1.093530059,12,low,other
female,other,51.91999817,no,no,yes,no,13.39999962,9.680000305,1.5,1.093530059,16,high,other
male,afam,50.84999847,no,no,yes,no,13.39999962,9.680000305,1.5,1.093530059,13,low,other
female,afam,45.50999832,no,no,yes,no,13.39999962,9.680000305,1.5,1.093530059,12,high,other
male,afam,43,yes,no,no,no,13.39999962,9.680000305,1.5,1.093530059,13,low,other
female,afam,35.06999969,no,no,yes,no,13.39999962,9.680000305,1.5,1.093530059,12,low,other
male,afam,50.43000031,no,no,yes,no,10.30000019,9.680000305,0.100000001,1.093530059,12,low,other
male,afam,59.72000122,no,no,no,no,10.30000019,9.680000305,0.100000001,1.093530059,14,low,other
female,afam,43.06000137,no,no,yes,no,10.30000019,9.680000305,0.100000001,1.093530059,12,low,other
male,other,67.12000275,yes,yes,yes,no,10.30000019,9.680000305,0.100000001,1.093530059,16,low,other
female,afam,43.33000183,yes,no,yes,no,10.30000019,9.680000305,0.100000001,1.093530059,12,low,other
male,other,65.48999786,no,no,no,no,10.30000019,9.680000305,0.100000001,1.093530059,12,low,other
male,other,56.95000076,no,yes,yes,no,10.30000019,9.680000305,0.100000001,1.093530059,16,high,other
male,afam,51.63999939,no,no,yes,no,10.30000019,9.680000305,0.100000001,1.093530059,12,low,other
female,other,64.95999908,yes,yes,yes,no,10.30000019,9.680000305,0.100000001,1.093530059,16,low,other
female,afam,53.47999954,no,no,no,no,9.199999809,7.179999828,2.700000048,1.165130019,16,low,other
male,afam,51.33000183,no,no,yes,no,9.199999809,7.179999828,2.700000048,1.165130019,12,low,other
male,afam,41.09000015,no,no,yes,no,9.199999809,7.179999828,2.700000048,1.165130019,12,low,other
female,afam,36.79000092,no,no,yes,no,9.199999809,7.179999828,2.700000048,1.165130019,12,high,other
female,afam,36.24000168,no,no,no,no,9.199999809,7.179999828,2.700000048,1.165130019,12,low,other
male,afam,37.68999863,no,no,no,no,9.199999809,7.179999828,2.700000048,1.165130019,12,low,other
female,other,56.79999924,no,no,no,no,9.199999809,7.179999828,2.700000048,1.165130019,16,high,other
female,afam,39.52000046,no,no,no,no,9.199999809,7.179999828,2.700000048,1.165130019,15,low,other
male,afam,37.70000076,no,no,no,no,9.199999809,7.179999828,2.700000048,1.165130019,12,low,other
female,afam,39.50999832,no,no,yes,no,5,7.539999962,6.5,0.818710029,17,low,other
female,hispanic,49.36000061,no,no,yes,no,5,7.539999962,6.5,0.818710029,12,low,other
male,hispanic,46.15999985,no,no,yes,no,5,7.539999962,6.5,0.818710029,14,high,other
female,afam,38.24000168,no,no,yes,no,5,7.539999962,0.600000024,0.818710029,12,low,other
female,afam,38.43000031,no,no,yes,no,5,7.539999962,0.600000024,0.818710029,14,low,other
female,afam,36.61999893,no,no,yes,no,5,7.539999962,0.600000024,0.818710029,12,low,other
female,afam,41.29000092,no,no,yes,no,5,7.539999962,0.600000024,0.818710029,12,low,other
male,afam,41.20999908,no,yes,yes,yes,5.5,7.179999828,0.5,1.165130019,14,low,other
male,afam,38.52999878,yes,yes,no,yes,5.5,7.179999828,0.5,1.165130019,12,low,other
male,afam,45.66999817,no,no,yes,yes,5.5,7.179999828,0.5,1.165130019,15,low,other
male,afam,56.97999954,no,yes,yes,yes,5.5,7.179999828,0.5,1.165130019,14,low,other
male,other,50.52999878,no,no,yes,yes,5.5,7.179999828,0.5,1.165130019,12,low,other
male,afam,40.27000046,no,no,no,yes,9.199999809,9.680000305,0.100000001,1.093530059,12,low,other
male,afam,48.04999924,no,no,no,yes,9.199999809,9.680000305,0.100000001,1.093530059,12,low,other
male,afam,53.41999817,no,no,no,yes,9.199999809,9.680000305,0.100000001,1.093530059,16,low,other
male,afam,55.34999847,no,no,yes,yes,9.199999809,9.680000305,0.100000001,1.093530059,15,low,other
female,afam,46.38999939,no,no,no,yes,9.199999809,9.680000305,0.100000001,1.093530059,12,high,other
female,afam,42.74000168,no,no,no,yes,9.199999809,9.680000305,0.100000001,1.093530059,12,low,other
female,afam,55.79999924,no,yes,yes,yes,9.199999809,9.680000305,0.100000001,1.093530059,13,high,other
female,afam,47.41999817,no,no,yes,no,8.5,7.329999924,1,0.655889988,16,low,other
male,afam,57.95999908,yes,no,yes,no,8.5,7.329999924,1,0.655889988,17,high,other
female,other,59.41999817,no,no,yes,no,8.5,7.329999924,1,0.655889988,14,high,other
male,other,53.54000092,no,no,yes,no,8.5,7.329999924,1,0.655889988,12,high,other
male,hispanic,52.63999939,no,no,yes,no,8.5,7.329999924,1,0.655889988,15,low,other
female,afam,42.72999954,no,no,yes,no,8.5,7.329999924,1,0.655889988,12,low,other
male,other,56.20000076,no,no,yes,no,8.5,7.329999924,1,0.655889988,18,high,other
female,afam,49.97000122,no,yes,yes,no,8.5,7.329999924,1,0.655889988,16,low,other
female,other,49.06000137,no,no,yes,no,5.599999905,7.539999962,3,0.818710029,12,low,other
male,other,59.25999832,no,yes,yes,no,5.599999905,7.539999962,3,0.818710029,12,low,other
female,other,41.47000122,no,no,yes,no,5.599999905,7.539999962,3,0.818710029,16,low,other
male,other,58.02999878,no,yes,yes,no,5.599999905,7.539999962,3,0.818710029,13,high,other
female,afam,52.54000092,no,no,yes,no,5.599999905,7.539999962,3,0.818710029,14,low,other
male,other,66.34999847,no,no,yes,no,5.599999905,7.539999962,3,0.818710029,15,low,other
male,other,48.56999969,no,no,yes,no,5.599999905,7.539999962,3,0.818710029,13,low,other
female,afam,51.68000031,no,no,yes,yes,4.599999905,7.179999828,0.699999988,1.165130019,15,low,other
female,afam,52.95999908,no,no,yes,yes,4.599999905,7.179999828,0.699999988,1.165130019,15,low,other
male,afam,40.06000137,no,no,yes,yes,4.599999905,7.179999828,0.699999988,1.165130019,15,high,other
female,other,42.75,no,no,yes,yes,4.599999905,7.179999828,0.699999988,1.165130019,12,high,other
male,afam,58.5,yes,yes,yes,yes,4.599999905,7.179999828,0.699999988,1.165130019,14,low,other
female,afam,46.31000137,yes,no,no,yes,4.599999905,7.179999828,0.699999988,1.165130019,12,high,other
female,afam,44.02000046,no,no,yes,yes,4.599999905,7.179999828,0.699999988,1.165130019,13,low,other
male,afam,46.84999847,no,no,yes,yes,4.599999905,7.179999828,0.699999988,1.165130019,14,low,other
female,afam,45.06999969,no,no,yes,yes,4.599999905,7.179999828,0.699999988,1.165130019,14,low,other
female,afam,58.70999908,no,no,yes,no,7.199999809,10.14999962,1.700000048,0.434179991,14,low,other
male,other,66.44999695,yes,no,no,no,7.199999809,10.14999962,1.700000048,0.434179991,13,low,other
female,other,47.15000153,no,no,yes,no,7.199999809,10.14999962,1.700000048,0.434179991,12,low,other
male,other,52.79000092,yes,no,yes,no,4,7.539999962,2,0.818710029,14,low,other
female,afam,31.60000038,no,no,no,no,4,7.539999962,2,0.818710029,12,low,other
male,afam,41.99000168,no,no,yes,no,4,7.539999962,2,0.818710029,12,low,other
female,other,39.97000122,no,no,no,no,4,7.539999962,2,0.818710029,15,low,other
male,other,39.97999954,no,no,yes,no,4,7.539999962,2,0.818710029,13,low,other
male,other,46.09999847,no,yes,yes,no,4,7.539999962,2,0.818710029,12,high,other
male,other,66.58999634,no,yes,yes,no,4,7.539999962,2,0.818710029,15,low,other
female,afam,38.34999847,no,no,yes,yes,6.699999809,7.349999905,1,0.751729965,16,high,other
male,afam,32.34000015,no,no,no,yes,6.699999809,7.349999905,1,0.751729965,12,low,other
male,afam,38.65000153,no,no,yes,yes,6.699999809,7.349999905,1,0.751729965,12,low,other
male,afam,50.34999847,no,no,no,yes,6.699999809,7.349999905,1,0.751729965,12,low,other
female,afam,37.34999847,no,no,yes,yes,6.699999809,7.349999905,1,0.751729965,12,low,other
female,afam,36.16999817,no,yes,yes,yes,6.699999809,7.349999905,1,0.751729965,15,low,other
male,afam,43.74000168,no,no,yes,yes,6.699999809,7.349999905,1,0.751729965,12,high,other
male,other,44.58000183,no,no,yes,yes,6.699999809,7.349999905,1,0.751729965,12,low,other
female,afam,37.99000168,yes,yes,yes,yes,6.699999809,7.349999905,1,0.751729965,13,low,other
female,other,51.79000092,no,no,yes,yes,6.699999809,7.349999905,1,0.751729965,14,low,other
male,afam,46.34999847,no,no,yes,yes,6.699999809,7.349999905,1,0.751729965,14,low,other
female,afam,40.77000046,no,no,yes,no,5.900000095,7.349999905,3.799999952,0.751729965,12,low,other
male,other,38.97000122,no,no,yes,no,5.900000095,7.349999905,3.799999952,0.751729965,12,low,other
female,other,50.83000183,no,no,yes,no,5.900000095,7.349999905,3.799999952,0.751729965,12,high,other
female,afam,39.63000107,no,no,no,no,5.900000095,7.349999905,3.799999952,0.751729965,12,low,other
female,other,48.25999832,no,no,yes,no,5.900000095,7.349999905,3.799999952,0.751729965,12,low,other
male,hispanic,34.68000031,no,no,yes,no,5.900000095,7.349999905,3.799999952,0.751729965,12,low,other
female,other,40.77000046,no,no,yes,no,5.900000095,7.349999905,3.799999952,0.751729965,17,high,other
male,afam,50.45000076,no,no,yes,no,5.900000095,7.349999905,3.799999952,0.751729965,15,low,other
female,afam,38.75,no,no,yes,no,5.900000095,7.349999905,3.799999952,0.751729965,12,low,other
female,afam,31.68000031,no,no,yes,yes,9.199999809,9.680000305,1,1.093530059,12,low,other
female,afam,39.04000092,no,no,no,yes,9.199999809,9.680000305,1,1.093530059,13,low,other
male,other,46.06999969,no,no,yes,no,10.80000019,9.680000305,1,1.093530059,12,low,other
male,other,40.88999939,yes,no,no,no,10.80000019,9.680000305,1,1.093530059,12,low,other
male,other,59.59999847,no,no,yes,no,10.80000019,9.680000305,1,1.093530059,14,low,other
male,other,43.47000122,no,no,yes,no,10.80000019,9.680000305,1,1.093530059,15,high,other
male,other,55.5,no,no,yes,no,10.80000019,9.680000305,1,1.093530059,14,low,other
female,other,37.09000015,no,no,yes,no,10.80000019,9.680000305,1,1.093530059,12,low,other
female,other,59.47999954,no,no,yes,no,10.80000019,9.680000305,1,1.093530059,13,low,other
female,other,35.40000153,no,no,yes,no,10.80000019,9.680000305,1,1.093530059,12,low,other
female,afam,39.54999924,no,no,yes,no,4,7.329999924,0.400000006,0.655889988,16,low,other
male,other,66.18000031,yes,no,yes,no,4,7.329999924,0.400000006,0.655889988,17,low,other
female,afam,39.61999893,no,no,no,no,4,7.329999924,0.400000006,0.655889988,12,low,other
female,afam,37.24000168,no,no,yes,no,4,7.329999924,0.400000006,0.655889988,12,low,other
male,afam,51.25,no,yes,yes,no,4,7.329999924,0.400000006,0.655889988,18,high,other
female,afam,35.77000046,no,no,no,no,4,7.329999924,0.400000006,0.655889988,16,low,other
male,other,46.77000046,yes,yes,yes,yes,9.300000191,10.14999962,0.100000001,0.434179991,13,high,other
female,other,54.86000061,no,no,yes,yes,9.300000191,10.14999962,0.100000001,0.434179991,16,low,other
male,other,52.34000015,no,no,yes,yes,9.300000191,10.14999962,0.100000001,0.434179991,12,low,other
female,other,40.40000153,no,no,yes,yes,9.300000191,10.14999962,0.100000001,0.434179991,12,low,other
female,other,56.5,yes,no,yes,yes,9.300000191,10.14999962,0.100000001,0.434179991,17,low,other
male,other,45.22999954,no,no,yes,yes,9.300000191,10.14999962,0.100000001,0.434179991,14,high,other
male,other,53.02000046,yes,no,no,yes,9.300000191,10.14999962,0.100000001,0.434179991,13,low,other
female,other,60.75999832,no,yes,yes,yes,9.300000191,10.14999962,0.100000001,0.434179991,16,high,other
female,other,39.02999878,no,no,yes,no,8.800000191,9.680000305,1,1.093530059,12,low,other
male,other,62.20000076,no,no,yes,no,8.800000191,9.680000305,1,1.093530059,14,low,other
male,hispanic,39.83000183,no,yes,yes,no,8.800000191,9.680000305,1,1.093530059,12,high,other
female,other,46,no,no,yes,no,8.800000191,9.680000305,1,1.093530059,12,low,other
male,afam,37.68000031,no,no,yes,no,5.099999905,7.349999905,1,0.751729965,12,low,other
female,afam,42.11000061,no,no,yes,no,5.099999905,7.349999905,1,0.751729965,12,low,other
male,other,56.77000046,no,no,yes,no,5.099999905,7.349999905,1,0.751729965,15,low,other
female,afam,36.93999863,yes,yes,yes,no,5.099999905,7.349999905,1,0.751729965,14,low,other
female,afam,55.08000183,no,no,no,yes,5,7.539999962,1.399999976,0.818710029,14,low,other
male,afam,52.49000168,yes,no,yes,yes,5,7.539999962,1.399999976,0.818710029,17,high,other
female,other,42.88999939,no,yes,yes,yes,5,7.539999962,1.399999976,0.818710029,16,low,other
male,afam,39.56000137,no,no,no,yes,5,7.539999962,1.399999976,0.818710029,12,low,other
female,other,52.83000183,no,no,yes,yes,5,7.539999962,1.399999976,0.818710029,14,high,other
female,afam,41.31000137,no,no,no,yes,6.699999809,7.349999905,0.5,0.751729965,13,low,other
male,afam,43.59999847,no,no,no,yes,6.699999809,7.349999905,0.5,0.751729965,14,low,other
female,afam,39.38999939,no,no,no,yes,6.699999809,7.349999905,0.5,0.751729965,12,low,other
female,afam,36.22999954,no,no,no,yes,6.699999809,7.349999905,0.5,0.751729965,12,low,other
